video,action,true_step,predicted_step
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take colander,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-1,take cup,8,6
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,open kettle,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,pour water,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,close kettle,1,1
coffee-test-2,turn-on kettle,1,1
coffee-test-2,turn-on kettle,1,1
coffee-test-2,turn-on kettle,1,1
coffee-test-2,turn-on kettle,1,1
coffee-test-2,turn-on kettle,1,1
coffee-test-2,turn-on kettle,1,1
coffee-test-2,turn-on kettle,1,1
coffee-test-2,turn-on kettle,1,2
coffee-test-2,turn-on kettle,1,2
coffee-test-2,turn-on kettle,1,2
coffee-test-2,turn-on kettle,1,2
coffee-test-2,turn-on kettle,1,2
coffee-test-2,turn-on kettle,1,2
coffee-test-2,turn-on kettle,1,2
coffee-test-2,turn-on kettle,1,2
coffee-test-2,turn-on kettle,1,2
coffee-test-2,turn-on kettle,1,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,2
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,fold filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put filter,3,3
coffee-test-2,put colander,2,3
coffee-test-2,put colander,2,3
coffee-test-2,put colander,2,3
coffee-test-2,put colander,2,3
coffee-test-2,put colander,2,3
coffee-test-2,put colander,2,3
coffee-test-2,put colander,2,3
coffee-test-2,put colander,2,3
coffee-test-2,put colander,2,3
coffee-test-2,put colander,2,3
coffee-test-2,put colander,2,3
coffee-test-2,put colander,2,3
coffee-test-2,put colander,2,3
coffee-test-2,put colander,2,3
coffee-test-2,put colander,2,3
coffee-test-2,put colander,2,3
coffee-test-2,turn-on scale,4,3
coffee-test-2,turn-on scale,4,3
coffee-test-2,turn-on scale,4,3
coffee-test-2,turn-on scale,4,3
coffee-test-2,turn-on scale,4,3
coffee-test-2,turn-on scale,4,3
coffee-test-2,turn-on scale,4,3
coffee-test-2,turn-on scale,4,3
coffee-test-2,turn-on scale,4,3
coffee-test-2,measure coffee,4,3
coffee-test-2,measure coffee,4,3
coffee-test-2,measure coffee,4,3
coffee-test-2,measure coffee,4,3
coffee-test-2,measure coffee,4,3
coffee-test-2,measure coffee,4,3
coffee-test-2,measure coffee,4,3
coffee-test-2,measure coffee,4,3
coffee-test-2,measure coffee,4,3
coffee-test-2,measure coffee,4,3
coffee-test-2,measure coffee,4,3
coffee-test-2,measure coffee,4,3
coffee-test-2,measure coffee,4,3
coffee-test-2,measure coffee,4,3
coffee-test-2,measure coffee,4,3
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,measure coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,move coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,turn-on maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,close maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
coffee-test-2,open maker:coffee,4,4
